Model	Displ	Cyl	Trans	Drive	Fuel	Cert Region	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
BMW 320i	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ02.0N20	small car	3	24	35	28	6	No	323
BMW 320i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	JBMXJ02.0N20	small car	3	24	35	28	6	No	323
BMW 320i	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ02.0N20	small car	3	23	34	27	6	No	332
BMW 320i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	JBMXJ02.0N20	small car	3	23	34	27	6	No	332
BMW 328d	2	4	SemiAuto-8	2WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	JBMXV02.0N47	small car	3	31	43	36	7	Yes	285
BMW 328d	2	4	SemiAuto-8	2WD	Diesel	CA	U2	California LEV-II ULEV	JBMXV02.0N47	small car	3	31	43	36	7	Yes	285
BMW 328d	2	4	SemiAuto-8	4WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	JBMXV02.0N47	small car	3	30	40	34	6	No	303
BMW 328d	2	4	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	JBMXV02.0N47	small car	3	30	40	34	6	No	303
BMW 328d Sports Wagon	2	4	SemiAuto-8	4WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	JBMXV02.0N47	station wagon	3	30	40	34	6	No	303
BMW 328d Sports Wagon	2	4	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	JBMXV02.0N47	station wagon	3	30	40	34	6	No	303
BMW 330e	2	4	SemiAuto-8	2WD	Gasoline/Electricity	CA	L3ULEV125	California LEV-III ULEV125	JBMXV02.0H48	small car	3	28/66	34/78	30/71	10	Yes	189
BMW 330e	2	4	SemiAuto-8	2WD	Gasoline/Electricity	FA	T3B125	Federal Tier 3 Bin 125	JBMXV02.0H48	small car	3	28/66	34/78	30/71	10	Yes	189
BMW 330i	2	4	Man-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	21	32	25	5	No	360
BMW 330i	2	4	Man-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	21	32	25	5	No	360
BMW 330i	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 330i	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 330i	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	23	33	27	6	No	333
BMW 330i	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	23	33	27	6	No	333
BMW 330i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	large car	7	23	33	27	6	No	333
BMW 330i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	large car	7	23	33	27	6	No	333
BMW 330i Sports Wagon	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	station wagon	7	23	33	27	6	No	333
BMW 330i Sports Wagon	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	station wagon	7	23	33	27	6	No	333
BMW 340i	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	19	29	23	5	No	389
BMW 340i	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	19	29	23	5	No	389
BMW 340i	3	6	Man-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	19	29	23	5	No	390
BMW 340i	3	6	Man-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	19	29	23	5	No	390
BMW 340i	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	32	25	5	No	352
BMW 340i	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	32	25	5	No	352
BMW 340i	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	31	25	5	No	357
BMW 340i	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	31	25	5	No	357
BMW 340i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	large car	3	20	29	23	5	No	382
BMW 340i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	large car	3	20	29	23	5	No	382
BMW 430i Convertible	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 430i Convertible	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 430i Convertible	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	22	32	26	5	No	343
BMW 430i Convertible	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	22	32	26	5	No	343
BMW 430i Coupe	2	4	Man-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	21	33	25	5	No	351
BMW 430i Coupe	2	4	Man-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	21	33	25	5	No	351
BMW 430i Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 430i Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 430i Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	23	33	27	6	No	333
BMW 430i Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	23	33	27	6	No	333
BMW 430i Gran Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 430i Gran Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	24	34	27	6	No	324
BMW 430i Gran Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	small car	7	23	33	27	6	No	333
BMW 430i Gran Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	small car	7	23	33	27	6	No	333
BMW 440i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	29	24	5	No	372
BMW 440i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	29	24	5	No	372
BMW 440i Convertible	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	20	29	23	5	No	382
BMW 440i Convertible	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	20	29	23	5	No	382
BMW 440i Coupe	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	19	29	23	5	No	389
BMW 440i Coupe	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	19	29	23	5	No	389
BMW 440i Coupe	3	6	Man-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	19	29	23	5	No	390
BMW 440i Coupe	3	6	Man-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	19	29	23	5	No	390
BMW 440i Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	32	25	5	No	352
BMW 440i Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	32	25	5	No	352
BMW 440i Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	31	25	5	No	357
BMW 440i Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	31	25	5	No	357
BMW 440i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	32	25	5	No	352
BMW 440i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	32	25	5	No	352
BMW 440i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	small car	3	21	31	25	5	No	357
BMW 440i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	small car	3	21	31	25	5	No	357
BMW 530e	2	4	SemiAuto-8	2WD	Gasoline/Electricity	CA	L3SULEV30	California LEV-III SULEV30	JBMXV02.0H30	small car	7	27/70	31/75	29/72	10	Elite	193
BMW 530e	2	4	SemiAuto-8	2WD	Gasoline/Electricity	FA	T3B30	Federal Tier 3 Bin 30	JBMXV02.0H30	small car	7	27/70	31/75	29/72	10	Elite	193
BMW 530e	2	4	SemiAuto-8	4WD	Gasoline/Electricity	CA	L3SULEV30	California LEV-III SULEV30	JBMXV02.0H30	small car	7	27/66	31/68	28/67	10	Elite	200
BMW 530e	2	4	SemiAuto-8	4WD	Gasoline/Electricity	FA	T3B30	Federal Tier 3 Bin 30	JBMXV02.0H30	small car	7	27/66	31/68	28/67	10	Elite	200
BMW 530i	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	midsize car	7	24	34	27	6	No	324
BMW 530i	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	midsize car	7	24	34	27	6	No	324
BMW 530i	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXJ02.0B4X	midsize car	7	23	33	27	6	No	333
BMW 530i	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXJ02.0B4X	midsize car	7	23	33	27	6	No	333
BMW 540d	3	6	SemiAuto-8	4WD	Diesel	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B57	midsize car	3	26	36	30	5	No	341
BMW 540d	3	6	SemiAuto-8	4WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B57	midsize car	3	26	36	30	5	No	341
BMW 540i	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JBMXJ03.0B5X	midsize car	5	21	30	24	5	No	367
BMW 540i	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JBMXJ03.0B5X	midsize car	5	21	30	24	5	No	367
BMW 540i	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JBMXJ03.0B5X	midsize car	5	20	29	23	5	No	380
BMW 540i	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JBMXJ03.0B5X	midsize car	5	20	29	23	5	No	380
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ03.0F16	small car	3	20	29	23	5	No	378
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ03.0F16	small car	3	20	29	23	5	No	378
BMW 640i Convertible	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ03.0F16	small car	3	19	28	22	4	No	396
BMW 640i Convertible	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ03.0F16	small car	3	19	28	22	4	No	396
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ03.0F16	small car	3	20	29	23	5	No	378
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ03.0F16	small car	3	20	29	23	5	No	378
BMW 640i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ03.0F16	small car	3	19	28	22	4	No	396
BMW 640i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ03.0F16	small car	3	19	28	22	4	No	396
BMW 640i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JBMXJ03.0B5X	large car	5	20	28	23	5	No	388
BMW 640i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JBMXJ03.0B5X	large car	5	20	28	23	5	No	388
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	small car	3	17	25	20	4	No	449
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	small car	3	17	25	20	4	No	449
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	small car	3	16	25	19	3	No	463
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	small car	3	16	25	19	3	No	463
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	small car	3	17	25	20	4	No	449
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	small car	3	17	25	20	4	No	449
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	small car	3	16	25	19	3	No	463
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	small car	3	16	25	19	3	No	463
BMW 740e	2	4	SemiAuto-8	4WD	Gasoline/Electricity	CA	L3ULEV125	California LEV-III ULEV125	JBMXV02.0H48	large car	3	25/62	29/68	27/64	9	Yes	214
BMW 740e	2	4	SemiAuto-8	4WD	Gasoline/Electricity	FA	T3B125	Federal Tier 3 Bin 125	JBMXV02.0H48	large car	3	25/62	29/68	27/64	9	Yes	214
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	large car	3	21	29	24	5	No	372
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	large car	3	21	29	24	5	No	372
BMW 740i	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B58	large car	3	20	29	23	5	No	382
BMW 740i	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B58	large car	3	20	29	23	5	No	382
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	large car	3	17	25	20	4	No	449
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	large car	3	17	25	20	4	No	449
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	large car	3	16	25	19	3	No	463
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	large car	3	16	25	19	3	No	463
BMW Alpina B6 Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	small car	3	16	25	19	3	No	463
BMW Alpina B6 Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	small car	3	16	25	19	3	No	463
BMW Alpina B7	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	large car	3	16	25	19	3	No	463
BMW Alpina B7	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	large car	3	16	25	19	3	No	463
BMW M2	3	6	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ03.0F16	small car	3	20	26	22	4	No	395
BMW M2	3	6	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ03.0F16	small car	3	20	26	22	4	No	395
BMW M2	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ03.0F16	small car	3	18	26	21	4	No	430
BMW M2	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ03.0F16	small car	3	18	26	21	4	No	430
BMW M240i Convertible	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B2X	small car	3	18	27	22	4	No	411
BMW M240i Convertible	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B2X	small car	3	18	27	22	4	No	411
BMW M240i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B2X	small car	3	21	30	24	5	No	362
BMW M240i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B2X	small car	3	21	30	24	5	No	362
BMW M240i Convertible	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B2X	small car	3	21	30	24	5	No	365
BMW M240i Convertible	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B2X	small car	3	21	30	24	5	No	365
BMW M240i Coupe	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B2X	small car	3	19	28	22	4	No	401
BMW M240i Coupe	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B2X	small car	3	19	28	22	4	No	401
BMW M240i Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B2X	small car	3	21	30	24	5	No	362
BMW M240i Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B2X	small car	3	21	30	24	5	No	362
BMW M240i Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0B2X	small car	3	21	30	24	5	No	365
BMW M240i Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0B2X	small car	3	21	30	24	5	No	365
BMW M3	3	6	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	17	24	20	4	No	450
BMW M3	3	6	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	17	24	20	4	No	450
BMW M3	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	17	25	20	4	No	439
BMW M3	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	17	25	20	4	No	439
BMW M3 CS	3	6	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	16	22	19	3	No	481
BMW M3 CS	3	6	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	16	22	19	3	No	481
BMW M4 Convertible	3	6	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	16	22	19	3	No	481
BMW M4 Convertible	3	6	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	16	22	19	3	No	481
BMW M4 Convertible	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	17	25	20	4	No	450
BMW M4 Convertible	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	17	25	20	4	No	450
BMW M4 Coupe	3	6	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	17	24	20	4	No	450
BMW M4 Coupe	3	6	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	17	24	20	4	No	450
BMW M4 Coupe	3	6	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	17	25	20	4	No	439
BMW M4 Coupe	3	6	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	17	25	20	4	No	439
BMW M4 DTM Champions Edition	3	6	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV03.0S55	small car	3	17	24	20	4	No	450
BMW M4 DTM Champions Edition	3	6	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV03.0S55	small car	3	17	24	20	4	No	450
BMW M5	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV04.4SM5	midsize car	3	15	21	17	3	No	521
BMW M5	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV04.4SM5	midsize car	3	15	21	17	3	No	521
BMW M550i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXJ04.4N63	midsize car	3	16	25	19	3	No	454
BMW M550i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXJ04.4N63	midsize car	3	16	25	19	3	No	454
BMW M6 Convertible	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	JBMXV04.4S63	small car	1	14	20	16	2	No	553
BMW M6 Convertible	4.4	8	AMS-7	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JBMXV04.4S63	small car	1	14	20	16	2	No	553
BMW M6 Convertible	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JBMXV04.4S63	small car	1	15	22	17	3	No	522
BMW M6 Convertible	4.4	8	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JBMXV04.4S63	small car	1	15	22	17	3	No	522
BMW M6 Gran Coupe	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	JBMXV04.4S63	small car	1	14	20	16	2	No	553
BMW M6 Gran Coupe	4.4	8	AMS-7	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JBMXV04.4S63	small car	1	14	20	16	2	No	553
BMW M6 Gran Coupe	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JBMXV04.4S63	small car	1	15	22	17	3	No	522
BMW M6 Gran Coupe	4.4	8	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JBMXV04.4S63	small car	1	15	22	17	3	No	522
BMW M760i xDrive	6.6	12	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JBMXV06.6N74	large car	3	13	20	16	2	No	571
BMW M760i xDrive	6.6	12	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JBMXV06.6N74	large car	3	13	20	16	2	No	571
BMW X1 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXV02.0B46	large car	7	23	32	26	5	No	337
BMW X1 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXV02.0B46	large car	7	23	32	26	5	No	337
BMW X1 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXV02.0B46	large car	7	22	31	25	5	No	349
BMW X1 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXV02.0B46	large car	7	22	31	25	5	No	349
BMW X2 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXV02.0B46	midsize car	7	23	32	26	5	No	341
BMW X2 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXV02.0B46	midsize car	7	23	32	26	5	No	341
BMW X2 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JBMXV02.0B46	midsize car	7	21	31	25	5	No	357
BMW X2 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JBMXV02.0B46	midsize car	7	21	31	25	5	No	357
BMW X3 M40i	3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JBMXJ03.0B5X	small SUV	5	20	27	23	5	No	388
